日期,处理水量(m³),电耗(kWh),PAC投加量(kg),PAM投加量(kg),次氯酸钠投加量(kg),进水COD(mg/L),出水COD(mg/L),进水TN(mg/L),出水TN(mg/L)
2024-11-09,9128.0,3057.0,238.0,49.0,90.0,165.9,-269.2,-14.7,47.6
2024-11-10,9208.0,2928.0,204.0,37.0,91.0,174.6,-278.1,-12.1,39.2
2024-11-11,9401.0,3366.0,233.0,43.0,93.0,172.8,-279.9,-1.5,2.4
2024-11-12,9695.0,3507.0,186.0,40.0,96.0,179.7,-287.2,-10.6,36.4
2024-11-13,9254.0,2920.0,227.0,51.0,92.0,163.7,-272.7,-13.0,44.9
2024-11-14,9959.0,3689.0,257.0,51.0,99.0,161.5,-260.4,-10.1,35.7
2024-11-15,9250.0,2931.0,199.0,42.0,93.0,176.7,-293.7,-4.0,13.0
2024-11-16,9657.0,3159.0,220.0,40.0,97.0,189.9,-314.1,-6.5,20.1
2024-11-17,10409.0,3858.0,230.0,51.0,105.0,179.4,-283.9,-10.1,35.3
2024-11-18,9551.0,2887.0,216.0,60.0,97.0,171.1,-284.2,-7.3,23.8
2024-11-19,9840.0,3170.0,199.0,40.0,100.0,176.5,-287.7,-10.7,36.4
2024-11-20,9649.0,3558.0,228.0,52.0,98.0,167.9,-277.7,-4.3,12.5
2024-11-21,9087.0,3334.0,240.0,22.0,93.0,173.8,-286.3,-13.8,46.4
2024-11-22,9743.0,3529.0,211.0,51.0,100.0,164.9,-262.0,-8.8,26.1
2024-11-23,9488.0,3074.0,213.0,38.0,98.0,171.3,-287.9,-7.2,22.5
2024-11-24,9282.0,3113.0,206.0,37.0,96.0,175.5,-284.4,-2.9,11.5
2024-11-25,10145.0,3524.0,237.0,40.0,105.0,184.3,-311.2,-5.4,16.0
2024-11-26,9785.0,3069.0,238.0,59.0,102.0,168.5,-282.1,-4.0,14.1
2024-11-27,9815.0,3311.0,222.0,43.0,102.0,192.0,-317.1,-7.1,24.3
2024-11-28,10162.0,3539.0,227.0,80.0,106.0,176.5,-293.8,-9.3,30.6
2024-11-29,9975.0,3575.0,232.0,47.0,105.0,161.5,-266.6,-7.8,24.1
2024-11-30,10032.0,3344.0,257.0,42.0,106.0,186.7,-308.7,-6.0,19.8
2024-12-01,9767.0,3583.0,223.0,50.0,103.0,178.9,-294.4,-5.0,15.4
2024-12-02,9846.0,3510.0,243.0,38.0,104.0,167.9,-276.7,-6.7,22.9
2024-12-03,10629.0,3836.0,215.0,59.0,113.0,185.8,-301.2,-15.4,49.9
2024-12-04,9698.0,3308.0,228.0,55.0,103.0,187.6,-305.4,-8.7,29.7
2024-12-05,9828.0,3397.0,224.0,67.0,105.0,176.0,-295.0,-8.6,27.2
2024-12-06,10666.0,3797.0,233.0,50.0,114.0,186.2,-311.4,-1.5,5.1
2024-12-07,10232.0,3359.0,204.0,44.0,110.0,180.8,-290.8,-6.6,20.1
2024-12-08,10279.0,3529.0,230.0,48.0,111.0,176.9,-291.3,-3.4,12.3
2024-12-09,9841.0,3524.0,218.0,49.0,107.0,175.3,-295.6,-12.2,41.9
2024-12-10,10282.0,3486.0,219.0,66.0,112.0,184.3,-306.4,-4.5,17.4
2024-12-11,10408.0,3769.0,213.0,66.0,113.0,177.4,-287.3,-12.2,42.5
2024-12-12,9754.0,3578.0,196.0,33.0,106.0,182.9,-297.6,-4.7,14.8
2024-12-13,10053.0,3269.0,219.0,51.0,110.0,173.6,-286.5,-9.9,35.1
2024-12-14,9815.0,3649.0,179.0,41.0,108.0,179.9,-298.6,-3.7,13.7
2024-12-15,9880.0,3201.0,227.0,46.0,109.0,187.8,-315.9,-7.4,22.4
2024-12-16,10436.0,3774.0,223.0,63.0,115.0,187.7,-314.4,-1.6,5.1
2024-12-17,10441.0,3497.0,171.0,65.0,116.0,182.2,-304.1,-2.1,7.1
2024-12-18,10738.0,4079.0,209.0,45.0,119.0,189.6,-317.8,-10.6,35.3
2024-12-19,10482.0,3230.0,227.0,56.0,117.0,181.2,-307.6,-4.7,15.5
2024-12-20,10999.0,3704.0,275.0,56.0,123.0,182.6,-300.1,-0.6,-0.1
2024-12-21,10506.0,3404.0,209.0,60.0,117.0,159.2,-264.6,-4.8,14.9
2024-12-22,10488.0,3710.0,223.0,31.0,118.0,182.9,-302.0,-7.3,24.4
2024-12-23,10755.0,3768.0,208.0,71.0,121.0,180.6,-299.4,-3.4,10.8
2024-12-24,10816.0,3737.0,245.0,41.0,122.0,162.1,-266.9,-7.7,27.9
2024-12-25,10713.0,4162.0,212.0,51.0,121.0,182.1,-317.9,-9.0,29.5
2024-12-26,10509.0,3632.0,200.0,67.0,119.0,170.2,-282.7,-7.6,25.4
2024-12-27,10921.0,4047.0,248.0,54.0,124.0,173.9,-293.4,-6.9,23.9
2024-12-28,10916.0,3942.0,232.0,56.0,124.0,199.3,-332.4,-7.1,24.4
2024-12-29,11073.0,3796.0,225.0,47.0,126.0,203.7,-332.4,-0.2,1.9
2024-12-30,11405.0,4088.0,253.0,68.0,130.0,191.6,-310.0,-0.6,3.8
2024-12-31,10874.0,3864.0,252.0,62.0,124.0,174.7,-294.8,-7.6,25.6
2025-01-01,10946.0,3864.0,238.0,69.0,125.0,172.3,-287.1,-2.4,8.9
2025-01-02,11232.0,3908.0,212.0,50.0,129.0,169.8,-279.3,-5.1,18.1
2025-01-03,11136.0,3541.0,196.0,59.0,128.0,180.7,-305.0,-8.4,28.7
2025-01-04,11434.0,3958.0,223.0,57.0,132.0,197.7,-322.3,-6.1,20.2
2025-01-05,11224.0,4116.0,207.0,62.0,130.0,180.2,-297.6,-11.2,37.3
2025-01-06,11021.0,3993.0,230.0,63.0,128.0,184.1,-312.1,-9.5,32.3
2025-01-07,11273.0,4123.0,243.0,42.0,131.0,195.0,-329.4,-9.5,31.0
2025-01-08,10931.0,4137.0,227.0,57.0,127.0,172.8,-295.2,-0.5,2.2
2025-01-09,11047.0,3505.0,207.0,52.0,129.0,183.4,-311.7,-7.9,27.0
2025-01-10,11660.0,4230.0,205.0,47.0,136.0,175.2,-289.5,-0.6,1.6
2025-01-11,10857.0,3684.0,200.0,61.0,127.0,176.0,-293.9,-11.2,40.0
2025-01-12,11343.0,4170.0,200.0,40.0,133.0,182.6,-307.7,-10.2,35.3
2025-01-13,11594.0,4339.0,230.0,59.0,136.0,201.6,-344.4,-12.5,43.2
2025-01-14,11458.0,4009.0,217.0,35.0,134.0,190.7,-319.2,-16.9,60.6
2025-01-15,12044.0,3926.0,227.0,48.0,141.0,201.2,-343.2,-9.6,32.9
2025-01-16,11740.0,4273.0,260.0,47.0,138.0,191.7,-332.3,-6.2,26.2
2025-01-17,11420.0,3463.0,235.0,64.0,135.0,188.4,-324.3,-11.5,39.6
2025-01-18,11461.0,4071.0,217.0,50.0,135.0,179.6,-308.4,-7.3,24.0
2025-01-19,11860.0,3742.0,204.0,52.0,140.0,184.7,-312.0,-4.3,13.3
2025-01-20,11279.0,4017.0,220.0,42.0,133.0,200.4,-340.2,-12.5,43.9
2025-01-21,11806.0,3838.0,239.0,70.0,140.0,186.1,-315.2,-11.1,39.9
2025-01-22,12091.0,4320.0,251.0,71.0,143.0,176.4,-294.6,-12.7,45.8
2025-01-23,11948.0,3762.0,208.0,89.0,142.0,185.7,-324.1,-6.1,22.7
2025-01-24,11978.0,3871.0,236.0,63.0,142.0,179.8,-317.6,-7.2,27.0
2025-01-25,11656.0,3919.0,220.0,50.0,139.0,194.6,-329.6,-5.5,16.7
2025-01-26,11783.0,4373.0,208.0,43.0,140.0,184.9,-313.0,-9.1,32.0
2025-01-27,11779.0,4043.0,168.0,59.0,140.0,209.1,-356.4,-7.6,23.9
2025-01-28,12182.0,3890.0,194.0,57.0,145.0,185.1,-315.3,-10.1,36.0
2025-01-29,11941.0,3864.0,231.0,66.0,142.0,186.1,-319.0,-8.6,29.7
2025-01-30,11892.0,4144.0,190.0,42.0,142.0,186.3,-311.4,-6.8,24.0
2025-01-31,12020.0,4091.0,236.0,85.0,144.0,180.4,-306.5,-9.3,32.2
2025-02-01,11911.0,4274.0,241.0,60.0,142.0,191.3,-333.0,-8.4,28.8
2025-02-02,12167.0,3919.0,208.0,75.0,146.0,197.9,-334.4,-6.7,20.7
2025-02-03,11970.0,4580.0,181.0,53.0,143.0,186.2,-324.3,-14.3,48.2
2025-02-04,11823.0,4445.0,199.0,32.0,142.0,201.8,-354.8,-6.1,21.6
2025-02-05,12333.0,4024.0,253.0,69.0,148.0,179.2,-300.8,-6.5,22.0
2025-02-06,12304.0,3734.0,187.0,51.0,147.0,179.4,-309.2,-9.6,30.8
2025-02-07,12124.0,3908.0,147.0,74.0,145.0,172.2,-299.7,-10.8,36.7
2025-02-08,12659.0,4574.0,164.0,72.0,152.0,186.5,-320.7,-11.2,39.0
2025-02-09,11592.0,3656.0,203.0,73.0,139.0,189.9,-325.9,-7.8,26.4
2025-02-10,12096.0,3933.0,194.0,56.0,145.0,186.6,-322.7,-10.0,36.3
2025-02-11,12200.0,4027.0,207.0,50.0,146.0,178.8,-303.0,-7.8,29.9
2025-02-12,12445.0,4456.0,200.0,73.0,149.0,198.2,-342.6,-6.7,21.8
2025-02-13,12293.0,4381.0,185.0,96.0,148.0,198.3,-338.3,-10.9,39.4
2025-02-14,12440.0,3979.0,183.0,54.0,149.0,173.9,-299.4,-14.0,49.9
2025-02-15,12116.0,4185.0,180.0,63.0,145.0,185.7,-321.9,-10.9,35.2
2025-02-16,12830.0,4260.0,182.0,63.0,154.0,184.8,-316.7,-14.3,50.3
2025-02-17,12540.0,4080.0,166.0,61.0,150.0,187.2,-318.5,-9.5,35.0
2025-02-18,12261.0,4272.0,201.0,57.0,147.0,175.4,-303.2,-10.5,40.4
2025-02-19,12697.0,4185.0,205.0,40.0,152.0,190.3,-326.9,-12.2,42.8
2025-02-20,12663.0,4427.0,212.0,69.0,152.0,180.2,-306.5,-4.4,17.5
2025-02-21,12229.0,4307.0,165.0,31.0,147.0,193.4,-336.0,-13.2,46.7
2025-02-22,12843.0,4395.0,153.0,90.0,154.0,186.2,-328.2,-10.7,37.6
2025-02-23,12360.0,4077.0,181.0,75.0,148.0,180.5,-312.2,-8.9,31.3
2025-02-24,12548.0,3838.0,170.0,46.0,150.0,189.2,-328.6,-12.7,44.6
2025-02-25,12519.0,3927.0,198.0,52.0,150.0,184.7,-318.4,-13.8,47.9
2025-02-26,13373.0,4436.0,205.0,74.0,160.0,190.5,-327.6,-10.2,37.7
2025-02-27,13011.0,4662.0,210.0,55.0,155.0,178.3,-314.7,-15.7,55.2
2025-02-28,13082.0,4522.0,198.0,50.0,156.0,173.4,-305.8,-10.0,35.0
2025-03-01,12700.0,4188.0,189.0,70.0,152.0,192.7,-343.1,-13.1,48.3
2025-03-02,12976.0,4048.0,219.0,74.0,155.0,188.0,-328.5,-13.2,48.2
2025-03-03,12522.0,4140.0,196.0,62.0,149.0,179.4,-317.1,-8.7,31.5
2025-03-04,12410.0,3706.0,199.0,52.0,148.0,202.4,-346.5,-12.5,45.4
2025-03-05,12810.0,4146.0,210.0,64.0,152.0,189.8,-324.6,-8.9,33.2
2025-03-06,13286.0,4102.0,252.0,78.0,158.0,188.7,-327.1,-14.7,53.6
2025-03-07,12600.0,4159.0,141.0,60.0,150.0,177.8,-306.8,-16.8,60.2
2025-03-08,12719.0,3606.0,142.0,73.0,151.0,191.9,-338.6,-15.8,56.6
2025-03-09,13178.0,4245.0,188.0,55.0,156.0,189.6,-329.9,-14.6,50.8
2025-03-10,13005.0,4333.0,205.0,59.0,154.0,179.7,-295.8,-21.8,76.5
2025-03-11,13317.0,4166.0,227.0,56.0,157.0,185.3,-321.4,-13.6,45.3
2025-03-12,13013.0,3965.0,161.0,59.0,154.0,166.7,-293.5,-24.2,87.6
2025-03-13,12726.0,3932.0,227.0,87.0,150.0,187.4,-327.9,-17.4,62.8
2025-03-14,12650.0,4070.0,187.0,57.0,149.0,174.1,-303.6,-17.6,61.4
2025-03-15,12505.0,4049.0,195.0,56.0,147.0,167.2,-286.6,-14.3,49.9
2025-03-16,12455.0,4185.0,216.0,69.0,146.0,174.4,-298.6,-13.5,47.9
2025-03-17,13201.0,3836.0,159.0,62.0,155.0,177.3,-308.5,-16.1,54.9
2025-03-18,13210.0,4266.0,206.0,64.0,155.0,175.7,-309.1,-16.4,59.1
2025-03-19,13049.0,4225.0,186.0,57.0,152.0,178.5,-314.5,-16.1,59.3
2025-03-20,12547.0,3708.0,183.0,63.0,146.0,198.5,-346.8,-14.2,50.9
2025-03-21,13234.0,4252.0,198.0,57.0,154.0,175.5,-308.6,-15.7,57.6
2025-03-22,13295.0,4610.0,159.0,90.0,154.0,191.5,-335.6,-15.1,54.6
2025-03-23,13475.0,4186.0,174.0,62.0,156.0,173.5,-295.9,-10.9,39.7
2025-03-24,12941.0,3808.0,190.0,84.0,150.0,167.9,-300.6,-17.8,62.5
2025-03-25,12930.0,3594.0,248.0,51.0,149.0,159.9,-281.0,-14.4,49.1
2025-03-26,12900.0,3605.0,173.0,76.0,149.0,165.8,-285.5,-12.5,44.9
2025-03-27,13492.0,4322.0,200.0,82.0,155.0,190.0,-334.3,-13.6,50.1
2025-03-28,12763.0,4098.0,133.0,45.0,147.0,175.5,-309.2,-15.0,55.7
2025-03-29,13137.0,3688.0,195.0,42.0,151.0,166.8,-295.2,-18.9,67.4
2025-03-30,13316.0,3178.0,250.0,53.0,152.0,180.7,-322.1,-14.9,51.0
2025-03-31,12875.0,3897.0,230.0,39.0,147.0,176.3,-308.8,-17.6,64.2
2025-04-01,13003.0,4069.0,187.0,59.0,148.0,180.2,-323.4,-11.8,40.8
2025-04-02,13025.0,3906.0,217.0,40.0,148.0,180.0,-312.6,-14.7,50.9
2025-04-03,13314.0,3867.0,191.0,84.0,151.0,167.5,-297.6,-16.7,60.8
2025-04-04,12814.0,3379.0,186.0,53.0,145.0,166.0,-303.7,-16.6,57.3
2025-04-05,13059.0,3820.0,202.0,50.0,147.0,150.8,-268.7,-19.9,70.4
2025-04-06,12999.0,3824.0,239.0,77.0,146.0,160.2,-286.9,-12.2,43.7
2025-04-07,12925.0,4167.0,152.0,65.0,145.0,147.5,-264.8,-19.3,69.7
2025-04-08,13167.0,3703.0,242.0,34.0,148.0,160.0,-283.2,-20.7,73.2
2025-04-09,12827.0,3699.0,202.0,41.0,143.0,155.8,-266.0,-22.0,77.6
2025-04-10,13365.0,3716.0,134.0,50.0,149.0,169.6,-301.7,-22.0,81.5
2025-04-11,12920.0,3730.0,221.0,63.0,144.0,161.5,-289.1,-21.2,75.3
2025-04-12,13033.0,3836.0,205.0,51.0,145.0,154.7,-280.1,-21.1,74.7
2025-04-13,12599.0,3691.0,154.0,54.0,140.0,147.9,-272.9,-16.0,57.7
2025-04-14,12639.0,3314.0,190.0,47.0,140.0,167.3,-303.0,-22.5,80.2
2025-04-15,12691.0,3648.0,193.0,84.0,140.0,167.8,-304.1,-20.8,76.0
2025-04-16,12870.0,3885.0,192.0,70.0,141.0,157.1,-279.8,-21.1,76.6
2025-04-17,12482.0,3833.0,159.0,75.0,137.0,161.7,-290.5,-18.2,65.5
2025-04-18,12569.0,3526.0,207.0,41.0,137.0,169.6,-304.8,-19.4,69.3
2025-04-19,13372.0,4092.0,218.0,57.0,146.0,175.0,-311.1,-20.5,74.1
2025-04-20,12309.0,3710.0,248.0,87.0,134.0,174.4,-318.6,-17.5,60.9
2025-04-21,12600.0,3752.0,152.0,59.0,136.0,170.2,-297.3,-21.2,78.7
2025-04-22,12689.0,3757.0,194.0,86.0,137.0,168.2,-305.2,-19.7,72.7
2025-04-23,12691.0,3682.0,197.0,63.0,137.0,152.5,-283.8,-17.1,57.6
2025-04-24,12333.0,3549.0,173.0,50.0,132.0,186.0,-336.6,-20.7,73.2
2025-04-25,12505.0,3472.0,210.0,66.0,134.0,162.8,-295.1,-25.7,93.3
2025-04-26,12769.0,3469.0,188.0,63.0,136.0,142.0,-254.6,-23.7,87.1
2025-04-27,12599.0,3685.0,216.0,67.0,134.0,154.7,-281.5,-21.2,75.6
2025-04-28,13610.0,3992.0,258.0,47.0,144.0,159.1,-281.1,-23.1,82.5
2025-04-29,13341.0,3236.0,199.0,63.0,141.0,158.8,-291.0,-22.5,77.9
2025-04-30,13004.0,3392.0,173.0,45.0,137.0,149.4,-264.5,-22.3,82.3
2025-05-01,12561.0,3537.0,161.0,53.0,132.0,168.6,-315.2,-27.0,101.5
2025-05-02,12212.0,3040.0,197.0,66.0,128.0,136.7,-243.8,-23.7,85.5
2025-05-03,13058.0,3525.0,213.0,55.0,136.0,147.6,-260.2,-28.6,106.0
2025-05-04,12550.0,3676.0,174.0,51.0,131.0,151.1,-274.9,-18.3,65.7
2025-05-05,12191.0,3242.0,192.0,47.0,126.0,140.8,-251.9,-24.2,85.8
2025-05-06,12733.0,3083.0,212.0,48.0,132.0,122.7,-217.0,-22.8,84.0
2025-05-07,12154.0,3157.0,202.0,58.0,125.0,149.5,-263.0,-28.1,104.8
2025-05-08,12783.0,3688.0,198.0,66.0,131.0,168.8,-305.5,-27.9,103.1
2025-05-09,12453.0,3236.0,222.0,92.0,127.0,149.2,-272.4,-28.7,106.6
2025-05-10,13185.0,3210.0,246.0,52.0,135.0,159.1,-285.0,-21.1,76.6
2025-05-11,12818.0,3637.0,251.0,95.0,130.0,144.4,-264.6,-28.0,102.8
2025-05-12,12979.0,3457.0,198.0,72.0,132.0,148.9,-268.8,-26.1,98.4
2025-05-13,12283.0,3158.0,217.0,56.0,124.0,156.1,-287.5,-27.0,98.1
2025-05-14,12064.0,2945.0,202.0,63.0,121.0,145.9,-271.4,-22.3,81.3
2025-05-15,12428.0,3132.0,248.0,44.0,125.0,139.3,-250.7,-26.4,95.2
2025-05-16,12166.0,2905.0,212.0,74.0,122.0,159.0,-289.6,-24.0,87.4
2025-05-17,12292.0,3439.0,196.0,81.0,122.0,139.0,-244.3,-18.0,67.5
2025-05-18,11890.0,3205.0,217.0,57.0,118.0,158.1,-294.3,-19.0,68.3
2025-05-19,12411.0,3158.0,257.0,61.0,123.0,141.7,-253.8,-23.7,88.4
2025-05-20,12334.0,2939.0,198.0,50.0,122.0,144.4,-262.5,-24.9,92.8
2025-05-21,12466.0,3712.0,220.0,80.0,122.0,140.6,-254.4,-19.6,71.7
2025-05-22,11907.0,3149.0,204.0,33.0,117.0,136.6,-248.7,-24.7,89.8
2025-05-23,12038.0,3069.0,252.0,43.0,117.0,141.4,-263.6,-27.3,100.4
2025-05-24,12139.0,3356.0,210.0,75.0,118.0,140.4,-257.2,-25.8,93.1
2025-05-25,12680.0,3450.0,238.0,57.0,123.0,148.0,-271.1,-28.7,106.3
2025-05-26,11861.0,3502.0,189.0,39.0,115.0,127.9,-236.0,-20.5,73.2
2025-05-27,12297.0,3030.0,179.0,61.0,118.0,125.8,-229.3,-22.3,83.2
2025-05-28,12058.0,3138.0,195.0,61.0,116.0,133.3,-240.8,-26.8,96.7
2025-05-29,11584.0,2639.0,195.0,63.0,111.0,123.7,-225.7,-23.7,87.7
2025-05-30,11962.0,2999.0,235.0,59.0,114.0,130.5,-234.9,-29.5,110.1
2025-05-31,11682.0,3137.0,203.0,52.0,111.0,171.5,-317.8,-31.6,118.1
2025-06-01,11853.0,2920.0,191.0,47.0,112.0,140.6,-255.3,-27.7,101.2
2025-06-02,11459.0,2723.0,207.0,46.0,108.0,140.5,-259.4,-30.5,114.3
2025-06-03,12067.0,3258.0,219.0,64.0,113.0,128.5,-239.1,-31.2,115.0
2025-06-04,11589.0,2919.0,258.0,49.0,108.0,141.4,-259.4,-20.7,76.2
2025-06-05,11433.0,2606.0,219.0,54.0,107.0,145.2,-270.0,-32.7,124.1
2025-06-06,11506.0,2881.0,219.0,65.0,107.0,141.5,-260.4,-19.7,72.7
2025-06-07,11923.0,3057.0,190.0,62.0,110.0,145.2,-263.4,-25.8,95.3
2025-06-08,11810.0,2912.0,212.0,52.0,109.0,112.2,-212.6,-27.9,104.5
2025-06-09,12453.0,3233.0,194.0,46.0,114.0,129.6,-248.9,-28.3,102.8
2025-06-10,12131.0,3324.0,244.0,73.0,111.0,125.5,-225.4,-25.9,94.0
2025-06-11,11363.0,2839.0,225.0,68.0,104.0,133.0,-247.4,-25.4,92.4
2025-06-12,11808.0,2643.0,219.0,59.0,107.0,137.6,-249.6,-25.5,93.8
2025-06-13,11680.0,2863.0,244.0,52.0,106.0,127.9,-239.7,-29.5,108.3
2025-06-14,11474.0,2863.0,186.0,56.0,104.0,138.0,-249.6,-30.6,114.9
2025-06-15,11718.0,2834.0,244.0,53.0,106.0,116.4,-209.9,-24.2,88.8
2025-06-16,11781.0,2860.0,229.0,52.0,106.0,125.3,-226.7,-27.6,100.8
2025-06-17,10818.0,2465.0,240.0,45.0,97.0,107.4,-197.4,-27.1,101.4
2025-06-18,11346.0,2796.0,202.0,72.0,101.0,123.7,-228.6,-18.9,73.2
2025-06-19,11566.0,2796.0,190.0,53.0,103.0,115.6,-216.0,-26.2,97.5
2025-06-20,11854.0,3337.0,196.0,66.0,105.0,130.3,-228.4,-26.6,98.6
2025-06-21,11203.0,3085.0,226.0,46.0,99.0,116.8,-202.1,-30.9,116.6
2025-06-22,11006.0,3131.0,230.0,64.0,97.0,122.5,-225.8,-28.7,108.7
2025-06-23,11351.0,2993.0,253.0,79.0,100.0,132.7,-243.8,-30.2,113.2
2025-06-24,11698.0,2818.0,224.0,62.0,102.0,137.0,-242.4,-23.5,86.9
2025-06-25,11166.0,2828.0,203.0,48.0,97.0,134.5,-252.2,-26.7,99.0
2025-06-26,11069.0,2528.0,219.0,56.0,96.0,125.9,-233.7,-26.8,99.4
2025-06-27,10455.0,2973.0,187.0,44.0,91.0,120.6,-223.8,-27.0,101.1
2025-06-28,11147.0,3150.0,231.0,48.0,96.0,133.8,-246.9,-27.2,104.3
2025-06-29,11234.0,3066.0,211.0,68.0,97.0,123.8,-232.1,-29.2,112.0
2025-06-30,11045.0,2517.0,217.0,49.0,95.0,121.5,-227.9,-25.9,96.6
